,0,1,2
7348,2020-03-26 02:04:21+00:00,"India, which is in 2nd stage of #SARS-CoV-2 pandemic require to do the (PCR) analysis at a higher rate. For that, Government should approach the University research center, Research institute like CSIR, Virology labs, and some companies having the PCR kit for analysis. #COVID-19",SGC_Sanjay
7349,2020-03-26 02:04:13+00:00,"Kashmir lock down and Covid -19 lockdown are no different they are absolutely similar Both were done to safe guard people of India One from terrorism Nd anti nationalism and other from virus .. Motive remains the same .."" SafeGaurd"" ",VikasInExile
7350,2020-03-26 02:02:52+00:00,Modi announces complete nation-wide lockdown for 21 days to fight coronavirus https://www.netindian.in/news/national/modi-announces-complete-nation-wide-lockdown-for-21-days-to-fight-coronavirus #India #NarendraModi #Coronavirus #COVID-19 #Lockdown,netindian
7351,2020-03-26 02:02:38+00:00,India may have higher number of unreported COVID-19 infections ,ImSanjaySwami
7352,2020-03-26 02:02:37+00:00,"In view of Covid-19, Hon'ble transport minister @nitin_gadkari has ordered suspension of toll collection at all toll plaza across India. This will reduce inconvenience to the supply of emergency services and also save critical time. Together #IndiaFightsCoronavirus",rshuklabjp
7353,2020-03-26 02:01:18+00:00,#BBMP #Bengaluru #StayHome #BreakTheChain #Coronaindia #Covid_19india #StayHomeStaySafe @CMofKarnataka @DHFWKA @WHO @MoHFW_INDIA ,BBMPCOMM
7354,2020-03-26 02:00:11+00:00,"At current rate, India can see 30,000 COVID-19 deaths by May, no hospital bed by June. https://theprint.in/opinion/current-rate-india-30000-covid-19-deaths-may-no-hospital-bed-june-data/385386/",KokilaB
7355,2020-03-26 01:58:24+00:00,"testing in private labs at Rs. 4500 for one person to be tested. his is completely unaffordable even for India’s middle class. If one person shows symptoms, all members of the family need to be tested and at th rates, the COVID-19 test is beyond ones reach. #21daysoflockdown .",Anoothi2
7356,2020-03-26 01:58:20+00:00,China requested India COVID 19 should not be called #ChineseVirus ! So please don't call it #ChineseVirus and call it Wuhan #ChineseVirus ! Or #VirusChines #ChinaLiedAndPeopleDied,Ramuiyer
7357,2020-03-26 01:58:00+00:00,"India ya cerro todo y tiene aproximadamente 1400 billones de habitantes, a comparacion a Mexico con aprox 130 millones de habitantes y los numeros casos de COVID-19 siguen subiendo no saben cuantos realmente portan el virus sin sintomas y lo contagian mas vulnerables!abrazos? ",CynthiaCancino6
7358,2020-03-26 01:58:00+00:00,"AI powered tool developed by an indian company to test #COVID2019 ! According to the founder Bhatia, 69.2 per cent of people from India who have accessed the risk indicator have lower chances of contracting Covid-19. ",KarunaGopal1
7359,2020-03-26 01:57:55+00:00,Coronavirus in India: 2 test positive for Covid-19 in Andhra Pradesh https://rouut.com/2020/03/25/coronavirus-in-india-2-test-positive-for-covid-19-in-andhra-pradesh/?feed_id=121125&amp;_unique_id=5e7c0c2356622,rouut
7360,2020-03-26 01:57:41+00:00,"We are promising ourselves that we will stay home, maintain social distance, and make people aware of COVID-19. Are you doing the same thing? Help India fight against this dangerous demon - The CoronaVirus. #StayHomeStaySafe #IndiaFightsCorona #Lockdown21 #RespectForModi",VijayAyurvedic
7361,2020-03-26 01:57:20+00:00,Coronavirus in India: 2 test positive for Covid-19 in Andhra Pradesh https://rouut.com/2020/03/25/coronavirus-in-india-2-test-positive-for-covid-19-in-andhra-pradesh/?feed_id=121124&amp;_unique_id=5e7c0c00927c6,rouutnews
7362,2020-03-26 01:56:58+00:00,Novel coronovirus or COVID-19 has dreaded 500 mark in India. Pls stay inside. #StayHome #StayHomeSaveLives #StayHomeStaySafe #CoronavirusLockdown #COVID2019,globalwelfare_
7363,2020-03-26 01:56:32+00:00,Comment your answers & tag/share with your friends. #staysafe #WorkFromHome Follow us @HookKnowledge #covid_19 #jantacurfew #outbreak #isolation #people #china #italy #india #economy #slowdown #shutdown #nature… https://www.instagram.com/p/B-LeAFcnJf2/?igshid=1ob3cp1x93bec,HookKnowledge
7364,2020-03-26 01:56:25+00:00,"All listed 30 companies including NAVARATNA shld contribute generously 2 combat COVID 19. Support needs 2 make in grund level for logistics arrangements. D arrogancy such""Govt shld give"" is very dangerous. @PMOIndia @narendramodi @nsitharaman @dpradhanbjp @PiyushGoyal @SEBI_India",jaychakjourno
7365,2020-03-26 01:56:11+00:00,How #Telemedicine can help #India during COvid-19. https://bit.ly/2UBgxwF #healthcare #virtualcare https://lnkd.in/fgUZ9q4,iAmGiliyar
7366,2020-03-26 01:55:55+00:00,"Sir Pranam. What you have done for our country ,people of India will ever remember you . In Assam our Honourable Health Minister Mr Himanta Biswa Sharma is also doing commandale job .The way he control the situation and took the necessary measures the Covid -19 spread in Assam",sushilsinghi
7367,2020-03-26 01:55:42+00:00,"కరోనా జాగ్రత్తలు చెప్తున్న 6 సంవత్సరాల పిల్లవాడు watch 22 sec video #FightagainstCoronavirus #FightAgainstCOVID19 #Caronavirus, #కరోనావైరస్ #Carona #caronavirus2020 #COVID #Covid_19 #CoronaLockdown #కరోనా_ఎఫెక్ట్ #India #IndiaFightsCOVID19",ursnandagopal
7368,2020-03-26 01:55:33+00:00,Why don't you look at how South Korea handled it ? It was one of the first countries in the world to have Covid-19 ; surely India can learn something from them ? ,NARAYANRAO12
7369,2020-03-26 01:55:19+00:00,"I don’t know about those numbers. Yes, govt could provision for the poor but it’s not easy in an unorganized country. I just know a statistical truth that Covid growth in India is projected at 300-500 million by July with 1-2 million deaths. Lockdown was necessary at any cost.",Tweetiebird000
7370,2020-03-26 01:55:14+00:00,Phim Võ Thuật Hay Nhất Mọi Thời Đại | Hoàng Phi Hồng - Lý Liên Kiệt - ... https://youtu.be/w-ueS41tIHc qua @YouTube @fptplay0n @YouTube #CoronaVirusChallenge #covid19UK #covidindia #COVID19SouthAfrica #AcabouBolsonaro #ChinaLiedPeopleDied #ChineseVirus,fptplay0n
7371,2020-03-26 01:55:05+00:00,"Sir @nitin_gadkari , a warm thank you. Please do attention on installments of our vehicles taken from banks, kindly postpone till this COVID-19 pandemic issue. Because of lockdown India we can't transport party's goods, then how will pay installments !? #StayHomeStaySafe",imbiswajit__
7372,2020-03-26 01:54:59+00:00,"There are currently 584 confirmed cases of the Coronavirus in India, entailing a 79-patient increase over 24 hours. 12 people have thus far died from COVID-19.#21daylockdown #CoronavirusLockdown #dhruvrathee #TheDeshBhakt",imbilalqureshi_
7373,2020-03-26 01:54:35+00:00,"#India covid-19 Prevention is better than cure!! To address the violators of 21 days lock down. India has 40,000 ventilators, 1 doctor per 11,600 people, 1 hospital bed per 1,826 people, 1 isolation bed per 84,000 people. number of tested samples were only about 17,000.",gunaharaks
7374,2020-03-26 01:54:22+00:00,India has a huge Muslim population and so dose China. Also SE Asia have high rates of COVID-19 and that’s where majority of Muslims live. They aren’t immune form this at all. But congrats though you just proved your a huge clown! ,Raj__MP
7375,2020-03-26 01:53:25+00:00,"Indian Medial research Org already accepted they have 300K kits available. Only 23K tests conducted...why would they not test if people don't symptoms. US is now epicenter of COVID, not India. India already locked down, US after so many cases still not locked down.",BadassBhagwa
7376,2020-03-26 01:53:24+00:00,#COVID19Pandemic ने विश्व के घमंडी देशों को दर्पण दिखाया है । भारत के लिए #Covid-19 वरदान साबित हो सकता है । एक अच्छी सूझबूझ वाला देश विश्वगुरु बनेगा और लापरवाह देश विकलांग बनेगा। @narendramodi @drharshvardhan @nsitharaman @rajnathsingh @ianuragthakur @PiyushGoyal @FinMinIndia,Poll_Of_India
7377,2020-03-26 01:53:22+00:00,"The actual reason.. India has tested 21,804 people by 8 p.m. on March 24, @ICMRDELHI said. This is 16 tests per million people in India. In comparison, Austria tested 3,226 people per million, Italy tested 4,917 and UK tested 1,362 by March 23. #Covid_19",IrfanQureshiCPJ
7378,2020-03-26 01:52:40+00:00,"@drharshvardhan @narendramodi SouthKorea apparently can test for covid-19 in 7 minutes.Before our airports open in the future,India should have something similar for ALL airports to screen ALL incoming/outgoing passengers.Covid-19 could be a seasonal feature worldwide for years.",digindian
7379,2020-03-26 01:52:12+00:00,"In view of #Covid-19, it has been ordered to temporarily suspend collection of toll at all toll plaza across India. This will not only reduce inconvenience to the supply of emergency services but also save critical time: Union Road Transport Minister Nitin Gadkari #Coronavirus",otvnews
7380,2020-03-26 01:51:46+00:00,USA expresses solidarity with India: 'Will work shoulder to shoulder against Covid-19' ,republic
7381,2020-03-26 01:51:24+00:00, Pakistán 1.063 y 8 Polonia 1.051 y 14 Tailandia 934 y 6 Rumania 906 y 17 Arabia Saudita 900 y 2 Finlandia 880 y 3 Grecia 821 y 22 Indonesia 790 y 58 Islandia 737 y 2 Sudáfrica 709 Rusia 658 y 3 India 657 y 12 (...) #Covid_19,Ric_Matos96
7382,2020-03-26 01:51:22+00:00,"Private technology and public platforms in India can come together to create digital “playgrounds” — sustaining economic growth during and after the Covid-19 pandemic, writes @arunmsukumar",Product_Nation
7383,2020-03-26 01:50:33+00:00,#Tamil stars donate big in #Corona times https://www.123telugu.com/mnews/tamil-stars-donate-big-in-corona-times.html #KamalHaasan #Dhanush #Shankar #covidindia #coronovirusindia #COVID19outbreak #CoronavirusLockdown #IndiaFightsCorona #indialockdown #IndiaVsCorona,123telugu
7384,2020-03-26 01:49:32+00:00,"Combating COVID-19: Don't defecate in open, practice social distancing, wash your hands, says Amitabh Bachchan | Hindi Movie News - Times of India | The Times of India ",sandipseth
7385,2020-03-26 01:48:52+00:00,"भाई आप ऐसा क्यों कह रहे हो? This is not filmy. As you mentioned a few steps, those are after #covid-19. दूसरों को प्रोत्साहित करना सीखें। Even the @WHO is #encouraging #India अगर #population ko dekha jaaye toh #India's situation is in #control",athletic_banker
7386,2020-03-26 01:48:28+00:00,@narendramodi please provide Personal protective Equipments (PPE) to Doctors of India... It's a request... otherwise we will loose the war against N Covid 19,Gargi_wildlife
7387,2020-03-26 01:48:28+00:00,Get realtime updates on India’s COVID-19 cases. Please forward the link. ,drankitbangar
7388,2020-03-26 01:48:16+00:00,"India could possibly be under reporting COVID cases: K Sujatha Rao, former health secretary http://www.ecoti.in/BGHPQb58 via @economictimes",Patriot86589254
7389,2020-03-26 01:48:13+00:00,Get realtime updates on India’s COVID-19 cases. Please forward the link. https://bit.ly/India-COVID19-realtime,drankitbangar
7390,2020-03-26 01:48:13+00:00,Effective Biomedical Waste Management is Key to Success in COVID-19 http://abclive.in/effective-biomedical-waste-management/ via @ABC Live India,abclive
7391,2020-03-26 01:48:13+00:00,Tumse naa hoga Rahul baba. Look what is happening in Italy and other countries. India is still not facing circumstances like those country. All country is lauding India's efforts to fight against Covid 19 and u r showing yr childish perception. Tumse na hoga ....,RajeevIndian10
7392,2020-03-26 01:48:06+00:00,@TelanganaCMO Sir I also volunterily suggest for donation of 1 day salary by Govt servants pensioners to the PMs /CMs relief fund for Covid 19 effected poor labourers for their loss of wages etc. These. Instructions may be followed through out India to ease the burden.,Gowri57969088
7393,2020-03-26 01:46:58+00:00,"Lockdown not enough to eradicate coronavirus COVID-19 pandemic, says WHO https://zeenews.india.com/world/lockdown-not-enough-to-eradicate-coronavirus-covid-19-pandemic-says-who-2271729.html Is not this correct?? Lockdown is just to get some more time to prepare?? @PMOIndia @narendramodi @MoHFW_INDIA @drharshvardhan @DrHVoffice",GoutamThakur
7394,2020-03-26 01:46:26+00:00,Sir please donate something to fight India against COVID-19 ...If you people not support Indian at that crucial time then bhagwan bhi humlogo ko nehi bacha sakhte,__rajib___
7395,2020-03-26 01:45:52+00:00,सरकार ने कोरोना वायरस की जांच के लिए देश में 29 प्राइवेट लैब को मंजूरी दी इन लैब के जरिए देश भर में 16 हजार कलेक्शन सेंटरों पर लोगों के सैंपल इकट्टे किए जाएंगे #CoronaVillains #CoronavirusLockdown #coronavirusindia #COVID2019 #covidindia,pandat_sonu
7396,2020-03-26 01:45:38+00:00,"Definitely superpowers needs to come in his support, let the world come out of this COVID-19 pandemic thereafter will see what comes next. And China has just started praising India let the time come they will opt for #Sashtang #Dandvat #Pranam ",ernarinder1993
7397,2020-03-26 01:44:57+00:00,"@narendramodi Sir, Is Lockdown enough to stop the spreading of COVID-19? why India is not testing more suspected? If the govt. can spend 20000 Cr. for Central Vista Project, why just 15000 Cr for the Life of 1.3 Billion people? Plz vote friends.",AlokKumarBhoi8
7398,2020-03-26 01:44:31+00:00,India under lockdown over Covid-19: Assam govt to provide mid-day meals to 40 lakh students at home https://www.indiatoday.in/india/story/coronavirus-india-assam-govt-provide-mid-day-meals-lakh-students-home-1659778-2020-03-26 via @indiatoday,therightdoctors
7399,2020-03-26 01:44:08+00:00,@PMOIndia It is intriguing. The Prime Minister of India is appealing for knockdown to stop spread Covid 19. And the Secy posts is asking to encash this opportunity For Business development without showing his concern to the safety of staff. Unfortunate. ,YogBarot
